name	Fold change	p-value	G2-1	G2-2	G2-3	G2-4	G2-5	G2-6	G2-7	G2-8	G2-9	G2-10	G3-1	G3-2	G3-3	G3-4	G3-5	G3-6	G3-7	G3-8	G3-9	G3-10
M168T370	1.125111216	0.561197816	25281.68196	76308.59149	33577.64372	52248.13412	87835.97378	49646.75224	42732.09361	29247.8581	27429.74552	56977.2427	15846.8885	43073.16045	59705.066	30682.86628	23774.26857	67241.88626	58733.75382	55004.02646	17531.80461	56173.51683
M243T370_1	1.125306627	0.584801027	1548.635688	13994.81233	20679.5239	28401.20631	31689.7559	31995.00488	36774.08372	27972.12113	33976.0033	24620.52707	30424.3507	30925.08933	16651.21458	20733.75842	45033.76454	25598.35604	15370.43164	9976.685727	3623.280669	25292.49365
M145T433_2	1.033210695	0.918149447	5155.613996	18862.79913	18776.11793	67974.13425	34140.52025	23404.02	26614.58695	15641.21396	21842.16982	42731.8928	14867.04804	22099.83475	20224.49959	15021.79032	39388.5848	7423.679389	50616.30509	69964.09111	8131.513204	18561.74482
M177T149	1.01701317	0.947782552	7869.27161	25877.91157	53197.6927	16204.52147	19409.92256	20231.71188	41244.40477	41356.64091	46205.12425	18479.58243	24877.43658	28065.8266	11676.52174	65651.11706	31263.64964	23965.92721	21857.05117	49478.46707	6346.665914	22041.553
M133T413	0.900386794	0.626964026	66440.16948	674707.8153	740341.4811	1576867.712	921581.8814	829183.9294	1000468.454	628480.7769	1136586.535	1691837.062	867651.5001	1195573.457	543516.4336	1567250.167	1661356.53	1451216.028	720054.9131	1153276.926	268073.9891	863713.454
M161T389_2	1.111935608	0.569282738	3708.902057	154308.9652	255555.6302	210988.9746	246135.2124	203020.7017	257414.8938	247808.0234	310084.2464	154869.2341	182999.7971	207593.8547	275751.9426	178741.4417	114928.3677	235323.586	279328.2516	113436.2735	52815.45781	197222.3458
M135T312	1.748381729	0.080746356	2928.569921	12032.42507	13110.96173	12973.95879	39079.46439	22747.22148	15486.3266	15071.21907	16568.86352	10891.59047	12438.60192	10186.74622	3592.579709	10405.6689	6337.809009	27069.36371	5315.577958	6577.113346	2968.307032	7130.814192
M114T401_2	1.352447817	0.166294636	25187.58301	333003.9303	315365.3655	343465.9025	477793.4024	265180.4828	320105.2535	159457.4469	323687.8183	383153.2569	249470.1178	294500.9641	243738.7996	165353.2318	40675.34583	397309.7691	202168.0939	307977.2411	35625.74866	241749.3585
M503T490_2	0.843433744	0.587525204	63212.42527	33452.6508	14970.44856	15843.16087	14569.8203	29730.606	31575.94845	21615.4537	28693.38488	27647.71036	20789.69406	22300.62147	77024.11543	18747.6478	15868.20762	42777.67509	82262.45512	22377.30891	3666.878695	27716.76233
M225T48_1	0.820356821	0.411060198	28115.03998	853169.5205	414302.3277	114786.1337	434953.7471	784677.3789	489772.4972	403482.883	252224.8338	184624.9504	493845.035	409258.8693	408864.6335	705432.3855	283083.6308	739242.2722	476711.5958	149913.22	647195.078	513754.2902
M284T164	8.176722041	0.330089682	228556.7942	4689.117879	4990.007923	2906.152207	2922.001212	2409.892968	1858.202555	3675.853684	2855.44931	2282.02476	5499.575525	1955.237115	3875.516453	1433.064138	1003.996652	3052.776181	5883.406073	4596.726873	1984.258324	2163.92476
M300T447	1.244011797	0.516116993	1103.274311	778191.9809	249489.8627	429196.9205	818517.1304	303559.4467	310044.4344	157910.3045	184474.1478	388484.9302	81062.33954	331468.1107	195813.182	292208.5491	150227.378	547374.0014	223433.2865	773739.1183	79321.03223	236074.9422
M130T255_1	3.408569341	0.355580975	266560.1524	24224.86767	8374241.234	19394.4646	3803672.748	55961.40034	11040.2324	25712.7651	38222.66794	21225.0033	11432.13341	27184.3353	15265.36952	14613.82757	20456.0357	40948.61192	3540279.149	17688.71082	6545.529173	13961.94489
M174T401_2	1.309944028	0.232255207	176702.6618	4452585.686	3884764.634	4089284.3	5665292.057	2913368.04	3922369.805	1956933.764	4079025.914	4842287.41	3179607.265	3617344.02	2979181.823	2137744.715	382894.9799	5160331.869	2423439.498	4103444.278	353239.6395	3131590.049
M188T395	1.396360825	0.165793534	1380.463836	42640.2043	57417.95708	66096.09126	74035.77324	29661.40778	27986.76158	30565.3961	51719.30841	41919.81866	29730.16199	42896.00278	37890.09122	12701.54802	21430.6999	62545.107	33721.47477	31866.10864	10215.19565	20236.96817
M308T377	1.298768041	0.124065521	166823.7782	343700.7469	211673.818	300621.3568	411808.809	242417.1641	214507.3042	190095.9247	255056.6184	427368.5502	137960.8277	219696.0026	214386.4894	163471.845	194493.6601	319001.7021	316168.1026	252923.4692	41467.59898	268657.9634
M176T198	1.162507692	0.508326388	1341.786019	4978.646085	7613.822425	10956.71394	8630.6538	3852.239297	5392.245514	3449.663672	8938.202329	6850.038266	5011.065076	6133.280634	2318.314192	4360.585045	5558.757343	8027.084923	10588.09026	6868.251996	834.6754839	3636.32608
M339T27	1.051399923	0.920460842	1291211.715	236555.5405	403666.7673	1097545.276	3591407.74	271046.3742	258863.8849	161120.3887	272080.4545	270539.4485	436122.2242	691899.4153	436629.4966	690558.6008	519267.7406	489719.3028	343338.2748	2201533.613	517828.4903	1143179.084
M140T390	1.594814044	0.018386101	2186.979339	57357.48307	50749.00229	57545.94595	42420.12612	47723.68194	60331.13652	35000.69359	66164.23292	39607.53825	24724.26413	32578.34417	25778.49337	29365.10227	31201.93363	44000.9086	30462.50756	36295.14283	4393.623977	29061.96776
M258T475	0.971270263	0.891894016	11936.16389	11291.15172	13479.17872	18276.41425	22043.87407	17232.77775	22540.75326	8816.081623	38721.27816	12962.46489	15068.83163	24212.44711	10413.28188	25986.45745	26479.89216	20493.53904	20181.10923	8899.854382	3625.250064	27183.93372
M255T46_1	0.915034399	0.644547254	17752431.9	18796577.45	16099466.07	10694080.26	24287205.91	43418333.74	23742633.98	29578307.3	13869678.51	11885635.47	15067589.37	15491748.81	17997360.91	22230133.47	28672394.24	23884049.44	31225253.13	11116286.45	40169320.15	23781330.06
M277T67	0.327111479	0.334383876	20990.90703	327319.3792	27872.18777	20860.30659	40359.96722	9375.149238	40613.13689	31048.65772	22878.40658	25368.7384	1182549.682	41952.773	9088.724592	80992.95769	69461.18876	187173.8661	27691.73469	8398.980372	9657.572189	115429.19
M241T47	0.861439642	0.356100283	105374.5815	352618.8383	194280.0379	124092.5177	235857.0717	417621.1205	346445.5263	247382.8469	170845.4989	136448.724	297495.4783	201329.7761	285216.939	256250.4811	187127.0129	370309.15	325310.8367	230054.2412	344067.4047	208735.4709
M149T469	0.572255586	0.229343893	629.4618968	13451.91277	8458.817322	14038.26449	16926.8582	9158.617775	15579.26295	30198.96716	8712.541398	18096.94137	15173.01444	26848.37016	82545.43727	6476.749842	4850.175429	42316.62817	1708.549395	28351.88482	5208.53639	22868.97229
M395T28	1.361604517	0.553174126	205426.2863	18110.07096	15320.47958	23497.19403	56248.9003	50060.51594	18433.69264	14989.93394	37295.79394	14510.91753	34385.98562	14903.81131	72416.22497	51350.9227	10762.88007	72532.8056	29393.89466	16986.42178	8664.102647	21955.09483
M73T395	1.161999449	0.399880648	10173.94683	9291.875428	16702.57608	7564.268786	13447.96326	14583.52042	15960.67521	11396.1552	15784.7401	10689.12616	15282.83357	20272.7753	11443.38886	19272.36925	7671.111584	8733.904322	5400.572082	5628.019662	5990.685759	8389.45757
M375T211	0.899274156	0.624262844	1391.17924	3018.503113	1453.875821	1413.317291	3042.242564	2780.450793	2156.998891	2787.260122	1387.388064	2090.004972	951.5391991	1527.903639	2877.403072	1766.636782	1375.364187	3099.722297	4883.735974	4356.204139	1413.910166	1679.348979
M257T144	1.818737346	0.005518262	2121.043557	27394.13497	35962.95902	24580.98088	28957.59213	24137.70232	30416.41384	29764.55325	24125.073	33639.69715	14038.25734	21888.80729	10746.15991	20663.48181	10345.30437	27525.3233	14283.95494	12452.86065	2508.080955	9108.988251
M383T382	0.971651632	0.875101481	16339.87932	89698.92116	88422.89887	113889.7831	132348.5039	99417.44659	98793.58258	80742.13236	134705.497	116637.3317	124438.0077	148915.1119	64280.27713	79490.68765	139314.1806	163645.1089	83543.73472	94023.4923	13801.37632	87873.23857
M174T163	1.190379918	0.593382354	148.0137513	2794.170315	3433.443029	6689.408057	14216.70538	8426.055336	5659.454568	2935.072588	7764.308576	5042.319572	2061.421081	4693.471436	1577.498139	2297.347954	1547.303866	10939.64356	6379.378461	9008.22402	1290.644403	8180.465779
M296T100	0.619803858	0.141605503	8586.593999	92282.87081	42074.26106	43188.93673	55379.88482	45246.27244	44416.47474	32210.31263	68918.8378	56253.51731	105124.4568	92401.25792	19651.03357	49293.90201	199817.7547	123822.8873	65496.67296	91535.80123	1033.097832	40069.21721
M283T193	0.926901672	0.664867576	75617.68685	59593.5504	63542.0023	107306.4323	63326.7557	50486.64116	60293.76816	55307.42581	74428.72085	133852.9867	41593.48038	83219.8933	121506.6672	49666.20149	127716.4716	44842.89341	112448.6037	97526.71538	55039.02038	68850.91621
M117T395	1.269584225	0.261721571	8560.798313	27673.0971	69157.39035	21536.13975	39217.00155	48301.9948	56269.88335	53282.57753	59476.61542	28234.74328	57367.57881	48023.61668	28921.68454	45176.64247	29618.11415	32618.38769	18241.46416	12569.53924	20991.2886	30759.14191
M341T365	0.242163611	0.125751822	6855.363859	25601.92426	27031.29196	15341.66709	19846.675	29043.2423	39536.58927	32090.95214	38445.33282	18732.83261	47800.65852	56005.97301	115515.3953	56502.97552	35024.70648	74984.03984	538803.0515	20006.30225	21938.51476	76208.71205
M397T30_2	0.717765073	0.103427152	58709.64655	33391.90448	27566.3205	145404.6119	56807.4488	50748.81526	56044.92188	77493.71602	117799.133	54907.43867	63113.97329	74687.99623	118526.7086	114258.6962	52986.03703	129330.9679	71934.88726	153883.4776	80501.39349	86592.23444
M498T153	0.717393378	0.599223005	17943.57157	371601.4575	35427.97325	81334.51655	20161.74614	37034.77027	17274.92563	63400.02511	10116.84924	18351.16527	33249.62254	389280.5027	70391.7444	66811.81854	36773.95673	52762.10987	62219.45859	34598.78556	19796.76176	171741.6813
M125T76_2	1.089773459	0.586462766	2548.016395	10204.64983	10597.02315	8396.875363	9949.19886	13997.27814	7015.147845	7798.242426	6084.312695	10555.83545	12798.84085	9452.959385	7968.779932	5631.596809	5453.178537	9972.35951	10635.89182	4999.273401	5430.109063	7624.621789
M227T35_2	1.330328247	0.081877313	271887.15	216879.4712	177066.3455	461389.1645	273827.6121	251311.6308	141258.3832	239074.7842	346158.0608	418277.3231	197932.529	138318.0262	213787.9534	139402.5751	199523.1986	236374.1307	214665.404	355523.9489	239819.4207	167239.0979
M111T88_2	1.317542876	0.187542978	4608.953081	745531.8826	416449.1663	425242.7034	705724.0139	846229.2849	505191.4003	683331.7908	379771.5529	480772.2216	481643.3206	321986.2436	370191.5423	445192.2663	165045.9938	737894.0041	347029.9689	503955.0752	264751.7428	303625.9588
M167T326	0.615343356	0.158757407	19655.30568	6235.781815	7073.862062	34316.85744	10506.68473	11031.82031	7614.649351	50007.787	42834.75107	23457.65269	10750.87054	9779.400359	48705.62421	29249.34965	6247.413985	21197.57301	74589.54592	53904.37972	30682.40457	60611.23965
M323T420	2.123913055	0.011484445	18918.69085	41177.74454	12813.76418	30127.16303	40068.42659	17535.36391	12608.63333	5821.081513	17588.06683	20690.11877	13667.84506	8228.689036	12424.07497	2130.789027	21353.32157	8632.486585	10823.20403	13219.22341	5840.218701	6014.3995
M101T65	1.400377878	0.105469317	121617.7426	65912.55953	38816.06787	144191.8041	107380.4975	40225.22475	50512.6603	61579.73128	94966.33183	128340.7308	57144.12645	52246.48252	20800.24882	48286.03867	61223.57033	68490.33632	69281.66887	114655.8965	59229.30946	58151.62957
M151T218	0.601637295	0.123899477	5978.312921	46363.67834	63975.68251	119731.8283	191385.6974	277771.656	60617.8223	718106.1252	379866.507	332574.9246	200775.1028	198365.0708	567025.741	492854.4704	107983.3274	289550.5792	512055.8713	585087.0401	190212.3074	506748.8731
M283T216	1.113823262	0.566579282	6492.423765	57675.45678	59760.68192	64732.84374	60716.4858	61852.99825	62328.97197	44399.42395	104006.0718	67695.93776	77137.45774	68679.88294	38929.24747	64472.54879	64970.12633	77564.93944	44008.59298	42026.79224	4905.269629	46708.06989
M211T327	0.631959528	0.304073321	2577.613664	7752.186405	18612.04352	16857.69486	7951.229279	5286.754633	10812.44696	6439.175765	80145.62726	9317.217199	8642.956489	52767.35167	13358.29932	19490.11667	30664.39905	33600.95696	35429.71146	51988.6257	1684.221238	14655.96364
